,Smiles,Energy
51,[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,-3571.88919
52,CC1=CC=C(O)C=C1,-1263.02342
53,CC1=C(O)C=CC=C1,-1263.1314
54,CC1(C)C(=O)NC(=O)NC1=O,-2105.00397
55,NC1=CC=C(N)C=C1,-1217.36831
56,NC1=CC(=CC=C1)N,-1217.55685
57,NC1=C(N)C=CC=C1,-1217.14041
58,CC1=CC=C(CO)C=C1,-1413.03746
59,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,-3080.42598
60,CN(C)NC(=O)CCC(O)=O,-2157.75709
61,O=C1NC(=O)C2(CC2)C(=O)N1,-2076.8373
62,OC1=CC=C(O)C=C1,-1408.2844
63,CCCCCCCCCCNC(=O)NC1CCCCC1,-3217.17694
64,OC1=CC(=CC=C1)O,-1408.50646
65,OC1=C(O)C=CC=C1,-1408.34131
66,CCC1=CC=C(O)C=C1,-1413.09295
67,CCN(CC)C(=S)SSC(=S)N(CC)CC,-2577.8952
68,CCC1(C)C(=O)NC(=O)NC1=O,-2254.89519
69,NC1=NC(=O)NC=C1,-1412.99693
70,CC1=C(C)C=C(O)C=C1,-1413.26258
71,CC1=CC(=C(C)C=C1)O,-1413.28685
72,OCC1=C(O)C=CC=C1,-1558.3236
73,CC1=C(C)C(=CC=C1)O,-1413.24238
74,CC1=CC=CC(=C1O)C,-1413.22664
75,O=C1NNC(=O)C=C1,-1507.38831
76,O=C1NC=CC(=O)N1,-1509.08564
77,O=C1NC(=O)C2(CCC2)C(=O)N1,-2227.15546
78,CC1=CC(=C(C)C=C1C)C,-1418.05411
79,NC(=O)C1=CC=CC=C1,-1435.91679
80,ClC1=CC=C(Cl)C=C1,-1324.66726
81,OC(=O)C1=CC=CC=C1,-1531.51188
82,CCC1(CC)C(=O)NC(=O)NC1=O,-2404.78315
83,OC1=CC=C(C=O)C=C1,-1530.74209
84,CC1(CC=C)C(=O)NC(=O)NC1=O,-2376.97211
85,OC1=CC=CC(=C1)C=O,-1530.82992
86,NC(=O)C1=CC=CN=C1,-1485.65035
87,OC(=O)C1=CN=CC=C1,-1581.25053
88,NC(=O)C1=CN=CC=N1,-1535.24908
89,CC1=CC(=C(C)C(=C1)C)O,-1563.4152
90,CC1=CC(=C(O)C(=C1)C)C,-1563.36888
91,CC1=C(Cl)C=CC(=C1)O,-1516.77482
92,O=C1NC(=S)NC=C1,-1389.90374
93,OC1=C(O)C(=CC=C1)O,-1703.65962
94,CCC(C)C1=CC=C(O)C=C1,-1712.93843
95,CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2554.65043
96,CCC1(CC=C)C(=O)NC(=O)NC1=O,-2526.92225
97,CC1=C(C)C(=C(C)C(=C1)C)C,-1568.06256
98,CC(=O)NC1=CC=CC=C1,-1585.95461
99,FC1=CNC(=O)NC1=O,-1960.96108
100,CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2554.50753
101,O=C1NC(=O)C2(CCCCC2)C(=O)N1,-2527.7047
102,CNC(C)C(O)C1=CC=CC=C1,-1912.30161
103,OC(=O)CC1=CC=CC=C1,-1681.57474
104,CC(C)(C)C1=CC=C(O)C=C1,-1712.9818
105,CC1=CC=C(C=C1)C(O)=O,-1681.699
106,CC1=CC=CC(=C1)C(O)=O,-1681.66713
107,CCC1(CC)C(=O)NC(=S)NC1=O,-2285.625
108,OC(=O)C1=CSC=C1,-1435.4066
109,CC1=C(C=CC=C1)C(O)=O,-1681.66949
110,CC(C)C1=C(O)C=C(C)C=C1,-1713.18575
111,CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,-2677.23489
112,OC1=CC=C(Br)C=C1,-1321.96974
113,OC(=O)C1=CC=C(F)C=C1,-1983.74764
114,OC1=CC(=CC=C1)Br,-1321.82478
115,NNC(=O)C1=CC=NC=C1,-1684.50831
116,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2704.66388
117,OC(=O)C1=C(F)C=CC=C1,-1983.66757
118,NC1=CC=C(C=C1)C(O)=O,-1731.59024
119,CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,-2704.61263
120,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2676.90488
121,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2649.04677
122,OC(=O)C1=CC=C(O)C=C1,-1827.02306
123,NC1=C(C=CC=C1)C(O)=O,-1731.56923
124,NC(=O)C1=C(O)C=CC=C1,-1731.38992
125,OC(=O)C1=CC(=CC=C1)O,-1826.92066
126,OC1=C(Cl)C=CC(=C1)Cl,-1620.00454
127,CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2854.54898
128,ClC1=CC=C(Br)C=C1,-1280.06281
129,NC1=CC(=CC=C1)[N+]([O-])=O,-1777.9668
130,OC1=C(Cl)C=CC=C1Cl,-1619.95156
131,OC(=O)C1=C(O)C=CC=C1,-1827.04411
132,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2854.74704
133,CCNC(=O)NC(=O)C(=N/OC)/C#N,-2614.11253
134,NC1=C(C=CC=C1)[N+]([O-])=O,-1778.12046
135,OC(=O)/C=C/C1=CC=CC=C1,-1803.76278
136,CC1=C(C)C(=C(C)C(=C1C)C)C,-1718.02876
137,CC(=O)NC1=CC=C(C)C=C1,-1736.09079
138,OC1=CC(=CC=C1)[N+]([O-])=O,-1873.26865
139,CC(=O)NC1=CC(=CC=C1)C,-1736.1279
140,OC1=C(C=CC=C1)[N+]([O-])=O,-1873.55383
141,O=C1NC(=S)NC(=O)C12CCCCC2,-2408.32545
142,CCC(=O)C1=CC=C(N)C=C1,-1735.68547
143,CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O,-3303.8525
144,ClC1=CC(=CC(=C1)Cl)Cl,-1578.14087
145,OC(=O)C1=CC=C(Cl)C=C1,-1785.0538
146,ClC1=C(Cl)C(=CC=C1)Cl,-1578.03629
147,CC(=O)NC1=CC=C(F)C=C1,-2038.15425
148,CC/C=C(C)/C1(CC)C(=O)NC(=O)NC1=O,-2826.89912
149,OC(=O)C1=CC(=CC=C1)Cl,-1785.02048
150,[NH]1C=CC2=C1C=CC=C2,-1262.76875
151,OC(=O)COC1=CC=CC=C1,-1976.24127
152,COC(=O)C1=CC=C(N)C=C1,-1881.07957
153,OC(=O)C1=C(Cl)C=CC=C1,-1784.98053
154,CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,-3331.00865
155,CC(=O)NC1=CC=C(O)C=C1,-1881.35155
156,COC(=O)C1=CC=C(O)C=C1,-1976.51979
157,COC1=CC=C(C=C1)C(O)=O,-1976.55171
158,CNC(=O)O/N=C(SC)/C(=O)N(C)C,-2655.53287
159,CC(=O)NC1=CC=CC(=C1)O,-1881.46521
160,CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3154.43932
161,[O-][N+](=O)C1=C(Cl)C=CC=C1,-1831.40411
162,COC1=CC(=CC=C1)C(O)=O,-1976.42858
163,OC(=O)C1=CC=C(C=C1)C#N,-1826.44929
164,COC(=O)/C=C/C1=CC=CC=C1,-1953.24003
165,CC(=O)NC1=C(O)C=CC=C1,-1881.34654
166,COC1=C(Cl)C(=CC=C1)Cl,-1769.48883
167,CN(C)C(=O)NC1=CC=CC=C1,-1935.31544
168,OC(C(O)=O)C1=CC=CC=C1,-1976.74047
169,COC1=CC(=CC=C1O)C=O,-1975.70987
170,COC1=CC=CC=C1C(O)=O,-1976.39529
171,CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2977.14245
172,[NH]1N=NC2=C1C=CC=C2,-1361.46512
173,CC1=CC(=C(C=C1)C(O)=O)O,-1977.31598
174,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2976.59582
175,CC1=CC(=C(O)C=C1)C(O)=O,-1976.9702
176,ClC1=CC=CC(=C1)N=C=S,-1542.77576
177,ClC1=CC=CC(=C1C#N)Cl,-1619.564
178,CO[P](=O)(NC(C)=O)SC,-2053.76514
179,CCCCCCCCCC1=CC=C(O)C=C1,-2462.77494
180,CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,-2778.26938
181,[O-][N+](=O)C1=CC=CC(=C1)C=O,-1995.7769
182,CCOC(=O)C1=CC=C(N)C=C1,-2031.15127
183,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-2735.41721
184,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,-3303.80048
185,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2949.88924
186,[O-][N+](=O)C1=C(C=O)C=CC=C1,-1995.70826
187,CCC1C(=O)NC(=O)NC1=O,-2104.95055
188,CC(=O)NC1=C(Cl)C=CC=C1,-1839.50328
189,NC1=CC(=C(C=C1)C(O)=O)O,-2027.27068
190,NC1=CC(=C(O)C=C1)C(O)=O,-2026.66818
191,CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-2949.62049
192,BrC1=CC=C(Br)C=C1,-1235.45635
193,S=C=NC1=CC=CC(=C1)C#N,-1584.17936
194,COC1=CC=C(NC(C)=O)C=C1,-2030.85641
195,COC(=O)C1=CC=C(OC)C=C1,-2126.04804
196,NC(CC1=CC=CC=C1)C(O)=O,-2031.06394
197,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3454.48479
198,COC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-3576.76664
199,CC(C)OC(=O)NC1=CC=CC=C1,-2181.21857
200,CC1=C[NH]C2=C1C=CC=C2,-1412.88379
201,CNCC(O)C1=CC(=C(O)C=C1)O,-2352.89723
202,OC(=O)C1=CC(=CC=C1O)O,-2122.16159
203,CCOC1=C(O)C=CC(=C1)C=O,-2125.65428
204,CC1=NC=C([N]1CCO)[N+]([O-])=O,-2299.7933
205,C1=CC2=C(C=C1)C=CC=C2,-1335.82335
206,CC(=O)NC1=CC=C(C=O)C=C1,-2003.84364
207,COC1=C(OC)C=C(C=O)C=C1,-2125.14497
208,COC1=CC(=C(OC)C=C1)C=O,-2125.11998
209,NC1=NC(=NC(=N1)NC2CC2)N,-1988.82497
210,CCCOC(=O)C1=CC=C(N)C=C1,-2181.11447
211,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,-3099.66706
212,OC1=C(Cl)C=C(Cl)C=C1Cl,-1873.41476
213,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3453.51955
214,CN(C)C1=CC=C(C=C1)N=C=S,-1788.62886
215,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-2857.4105
216,COC1=CC=CC=C1OCC(O)CO,-2597.7963
217,CC1=NC2=C([NH]1)C=CC=C2,-1462.70279
218,OC(=O)C1=CC=C(Br)C=C1,-1740.43955
219,OC(=O)C1=CC(=O)NC(=O)N1,-2222.72941
220,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-3397.81822
221,OC(=O)C1=CC(=CC=C1)Br,-1740.42571
222,CCOC1=CC=C(NC(C)=O)C=C1,-2180.91858
223,C1=CC2=C(C=C1)C=NN=C2,-1434.84712
224,N#CC(=NNC1=CC=CC=C1)C#N,-1928.4416
225,C1=CC2=C(C=C1)N=CC=N2,-1435.1213
226,ClC1=C(Cl)C=C(Cl)C(=C1)Cl,-1831.48899
227,CC(C)C1C(=O)NC(=O)NC1=O,-2254.89965
228,ClC1=CC(=C(Cl)C(=C1)Cl)Cl,-1831.49115
229,OC1=C(F)C(=C(F)C(=C1F)F)F,-3373.17788
230,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-3163.40223
231,ClC1=C(Cl)C(=C(Cl)C=C1)Cl,-1831.44504
232,OC(=O)C1=C(Br)C=CC=C1,-1740.29557
233,CN(C)C=NC1=C(C)C=C(Cl)C=C1,-2042.78543
234,CCCCOC(=O)C1=CC=C(N)C=C1,-2331.06447
235,OC(=O)C1=CC=C(C=C1)C(O)=O,-2245.40052
236,OC(=O)COC1=CC=C(Cl)C=C1,-2229.83773
237,NC(=O)C1=CC=CC=C1C(N)=O,-2054.29471
238,CCCCCC(O)/C=C/C1C(O)CC(=O)C1C\C=C\CCCC(O)=O,-4366.58852
239,OC(=O)C1=CC(=C(Cl)C=C1)Cl,-2038.45998
240,CCCCOC(=O)C1=CC=C(O)C=C1,-2426.52512
241,OC(=O)C1=CC(=CC=C1)C(O)=O,-2245.42705
242,OC(=O)C1=C(Cl)C=C(Cl)C=C1,-2038.47593
243,OC(=O)COC1=CC(=CC=C1)Cl,-2229.87001
244,OC(=O)C1=CC=C(C=C1)[N+]([O-])=O,-2291.86452
245,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-3181.21446
246,OC(=O)COC1=C(Cl)C=CC=C1,-2229.67936
247,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O,-3276.31848
248,CCC1=C(CCCC1)C2(CC)C(=O)NC(=O)NC2=O,-3249.75717
249,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-3547.4237
250,OC(=O)C1=CC=CC=C1C(O)=O,-2245.21087
251,OC(=O)C1=CC(=CC=C1)[N+]([O-])=O,-2291.88586
252,C1=NC2=C(N=C1)N=CN=C2,-1534.2747
253,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4038.9156
254,CC1=CC2=C(C=CC=C2)C=C1,-1485.97869
255,OC(=O)CNC(=O)C1=CC=CC=C1,-2299.54781
256,[O-][N+](=O)C1=C(Cl)C=CC(=C1)Cl,-2084.84699
257,[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,-2338.29272
258,NC1=NC=NC2=C1N=C[NH]2,-1612.15836
259,CCC1(C(=O)NC(=O)NC1=O)C2=CC3CCC(C3)C2,-3222.4858
260,OC(=O)C1=NC(=CC=C1Cl)Cl,-2087.87954
261,CC(=O)NC1=CC=C(Br)C=C1,-1794.91091
262,OC(=O)C1=C(C=CC=C1)[N+]([O-])=O,-2291.67069
263,O=C1NC=NC2=C1C=N[NH]2,-1707.48887
264,[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,-2338.29284
265,OC(=O)C1=CC=C(C=C1)N=C=S,-2003.19906
266,O=C1NC=NC2=C1N=C[NH]2,-1707.76751
267,OC(=O)C1=C(C=NC=C1)C(O)=O,-2294.89725
268,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,-2030.91604
269,NC(CC1=CC=C(O)C=C1)C(O)=O,-2326.49219
270,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,-2434.57932
271,OC(=O)C1=CC(=CC=C1)N=C=S,-2003.13553
272,CCNC1=NC(=NC(=N1)Cl)NCC,-2220.07459
273,[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,-2337.96234
274,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-3035.82992
275,OC1=C(Br)C=C(Br)C=C1,-1530.79657
276,CCCCCOC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-4176.681
277,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl,-2758.65038
278,COC1=C(OC)C=C(Cl)C(=C1)Cl,-2214.29828
279,ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,-3457.87291
280,NC1=CC=CC2=C1C=CC=C2,-1535.72244
281,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-3444.67037
282,CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-2385.35317
283,OCC(O)C1OC(=O)C(=C1O)O,-2615.93485
284,CC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,-2346.46994
285,OC1=CC=CC2=C1C=CC=C2,-1631.22793
286,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-3475.92214
287,CC1=C(OCC(O)=O)C=CC(=C1)Cl,-2379.92016
288,CN(C)C(=O)NC1=NOC(=C1)C(C)(C)C,-2605.98543
289,CC(C)OC(=O)NC1=CC=CC(=C1)Cl,-2434.78861
290,CC(C)NCC(O)COC1=C(CC=C)C=CC=C1,-2929.33437
291,CC(=O)OC1=CC=C(C=C1)[N+]([O-])=O,-2441.61769
292,CC(C)N(C(=O)CCl)C1=CC=CC=C1,-2288.75267
293,OC(=O)C1=CC=C(I)C=C1,-1741.37403
294,OC1=CC=CC2=C1N=CC=C2,-1681.06415
295,CC(OC1=CC=C(Cl)C=C1)C(O)=O,-2379.93148
296,CC(=O)NC1=CC=CC=C1[N+]([O-])=O,-2346.45261
297,CC1=CC2=C(C=C1)C=C(C)C=C2,-1636.13311
298,OC(=O)C1=C(O)C=CC(=C1)Br,-2036.01618
299,CC1=CC2=C(C=CC=C2)C=C1C,-1636.08516
300,CCNC1=NC(=NC(=N1)Cl)NC(C)C,-2370.14948
301,CNC(=O)OC1=CC(=CC(=C1)C)C(C)C,-2481.09871
302,OC(=O)C1=CC(=CC=C1)I,-1741.35183
303,O=C1NC(=O)C2=CC=CC=C12,-1826.85041
304,O=C1OC2=C(C=CC=C2)C=C1,-1776.42242
305,CC1=C(OCCCC(O)=O)C=CC(=C1)Cl,-2680.14008
306,NC1=CC=C(C=C1)[S](N)(=O)=O,-1984.9435
307,OC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-2126.77742
308,CCC(=O)NC1=CC(=C(Cl)C=C1)Cl,-2242.89882
309,OCC1=CC=CC2=C1C=CC=C2,-1781.08879
310,ClC1=CC2=C(C=CC=C2)C=C1,-1589.38361
311,CC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,-2488.46406
312,CC1=CC=CC2=C1C=CC=C2C,-1636.04767
313,COC(=O)C1=CC=C(C=C1)C(=O)OC,-2544.42777
314,CCCCC1=C(C)N=C(NC1=O)N(C)C,-2462.43715
315,C1=CC=C(C=C1)C2=CC=CC=C2,-1608.38451
316,CC1CCCCC1NC(=O)NC2=CC=CC=C2,-2658.32196
317,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,-2830.11414
318,O=C1OC(=O)C2=CC=CC=C12,-1921.81027
319,CC(=O)NC1=CC=C(OC(C)=O)C=C1,-2449.52258
320,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-4671.50647
321,ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)Cl,-2084.82888
322,CCOC(=O)C1(CCN(C)CC1)C2=CC=CC=C2,-2902.80797
323,CN(CC1=CC=C(Cl)N=C1)C(C)=NC#N,-2387.39263
324,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3576.17271
325,ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,-3849.93206
326,IC1=CC=C(I)C=C1,-1237.33112
327,C1CC2=CC=CC3=CC=CC1=C23,-1608.68562
328,NC(=O)N/N=C/C1=CC=C(O1)[N+]([O-])=O,-2739.47525
329,CC(=O)NC1=CC=C(I)C=C1,-1795.84394
330,C1=NC=CC(=C1)C2=CC=NC=C2,-1707.89894
331,OC1=C(C=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2633.53954
332,OC(=O)COC1=CC(=C(Cl)C=C1)Cl,-2483.23217
333,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3871.57731
334,C(CC1=CC=CC=C1)C2=CC=CC=C2,-1908.31524
335,OC1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2633.49984
336,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,-2520.12525
337,C1=CC=C(N=C1)C2=NC=CC=C2,-1707.797
338,OC(=O)COC1=C(Cl)C=C(Cl)C=C1,-2483.26543
339,NC(CC1=CC=C(O)C(=C1)O)C(O)=O,-2621.84424
340,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-2465.17672
341,ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,-4354.43595
342,CCNC1=NC(=NC(=N1)Cl)N(CC)CC,-2519.77538
343,COC1=C(Cl)C(=C(Cl)C(=C1)Cl)Cl,-2276.33781
344,COC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-2276.29579
345,BrC1=CC(=CC(=C1)Br)Br,-1444.33434
346,ClC1=CC2=C(OC(=O)N2)C=C1,-1957.24476
347,CON(C)C(=O)NC1=CC=C(Cl)C=C1,-2482.87165
348,CN(C)C(=O)NC1=CC(=C(Cl)C=C1)Cl,-2442.3501
349,BrC1=CC(=C(Br)C=C1)Br,-1444.31892
350,OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,-2545.25624
351,OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,-2783.47607
352,OC(=O)C1=C(C=CC(=C1)Cl)[N+]([O-])=O,-2545.1319
353,N(C1=CC=CC=C1)C2=CC=CC=C2,-1808.06468
354,COC1=CC=CC=C1OCC(O)COC(N)=O,-3216.05839
355,OC(=O)CC1=CC(=C(OCC=C)C=C1)Cl,-2652.17913
356,CC1=CC=C(C)C2=C1C=CC=C2C,-1785.94396
357,CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C,-2512.30451
358,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,-3442.51261
359,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,-2577.11659
360,OC(=O)C1=C(C(=CC=C1)Cl)[N+]([O-])=O,-2545.01881
361,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,-2626.34356
362,OC1=CC=CC2=C1C=CC=C2O,-1926.64802
363,NNC1=NN=CC2=C1C=CC=C2,-1833.37359
364,COC1=C(C(O)=O)C(=CC=C1Cl)Cl,-2483.29492
365,O(C1=CC=CC=C1)C2=CC=CC=C2,-1903.27248
366,ClCC#CCOC(=O)NC1=CC(=CC=C1)Cl,-2782.18851
367,COC1=C(OC)C(=C(Cl)C(=C1)Cl)Cl,-2467.66156
368,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4021.75324
369,C[S](=O)(=O)OCCCCO[S](C)(=O)=O,-3051.90743
370,CCNC1=NC(=NC(=N1)SC)NC(C)C,-2443.65021
371,C1=CC=C(C=C1)\C=C\C2=CC=CC=C2,-1880.61174
372,OC1=CC=C(C=C1)C2=CC=CC=C2,-1903.83915
373,OC(=O)CC1=C(Cl)C=CC(=C1Cl)Cl,-2442.11663
374,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,-3871.2621
375,OC(CCN1CCCC1)(C2CCCCC2)C3=CC=CC=C3,-3207.53615
376,CCNC1=NC(=NC(=N1)NC(C)(C)C#N)Cl,-2664.81541
377,CC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2783.76089
378,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,-3275.64494
379,CNC(NCCSCC1=C(C)[NH]C=N1)=NC#N,-2737.78982
380,OC1=CC=CC=C1C2=CC=CC=C2,-1903.85681
381,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,-3965.96459
382,CNC(=O)OC1=C2OC(C)(C)CC2=CC=C1,-2748.86271
383,CCSC(=O)COC1=C(C)C=C(Cl)C=C1,-2560.80771
384,CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,-2633.40918
385,OC1=C(Br)C=C(C=C1Br)C#N,-1825.66202
386,C1=CC=C(C=C1)N=NC2=CC=CC=C2,-1979.55879
387,N(NC1=CC=CC=C1)C2=CC=CC=C2,-2007.0159
388,C1C2=C(C=CC=C2)C3=C1C=CC=C3,-1731.31932
389,OC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-2380.12656
390,CC(C)(NC(=O)C1=CC(=CC(=C1)Cl)Cl)C#C,-2636.65857
391,ClC1=CC2=C(C=C1)C=CC(=C2)Cl,-1842.92762
392,ClC1=CC=C(C=C1)C2=CC=CC=C2,-1861.95724
393,ClC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-2338.15443
394,OC(=O)C1=CC=CC2=CC=CC=C12,-2049.65983
395,O=C1NC(=O)C2=C(N1)NC(=O)N2,-2299.75941
396,ClC1=CC2=C(C=CC=C2)C=C1Cl,-1842.82951
397,CSC1=NC(=NC(=N1)NC(C)C)NC(C)C,-2593.62379
398,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,-2593.62718
399,ClC1=CC2=C(C=CC=C2Cl)C=C1,-1842.91802
400,OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,-3907.06735
401,ClC1=C(Cl)C2=C(C=CC=C2)C=C1,-1842.83685
402,OC1=C(C=CC2=C1C=CC=C2)N=O,-2097.12466
403,[O-][N+](=O)C1=CC=CC2=C1C=CC=C2,-2096.15502
404,NC1=C(Cl)C(=NC(=C1Cl)C(O)=O)Cl,-2541.36728
405,ClC1=CC=CC2=C1C=CC=C2Cl,-1842.92293
406,ClC1=CC=C(Cl)C2=C1C=CC=C2,-1842.90951
407,OC1=C(N=O)C2=C(C=CC=C2)C=C1,-2097.31629
