,Smiles,CorrectionEnergy
67,ClC1=CC=C2OC3=CC=CC=C3OC2=C1,-39.741592222176465
68,ClC(Br)Br,31.7075550924228
69,ClC1=CC=CC=C1OC1=CC=CC=C1,-39.484192222175594
70,CCCCCCCl,31.20994762754887
71,CCCCCCl,30.599429120523
72,CCCC(C)Cl,30.407619120522966
73,CCC(Cl)CC,30.414319120523103
74,CCCCl,29.521002106472928
75,CC(C)Cl,29.262882106472865
76,C=CCCl,33.43982945794389
77,CC1=CC=CC(Cl)=C1,-5.21164072920125
78,CC1=CC=CC=C1Cl,-5.230610729201331
79,CC1=CC=C(Cl)C=C1,-5.199600729201407
80,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,48.290395119523396
81,C1=CC=C2C(=C1)C=CC1=C3C=CC=CC3=CC=C21,-86.22506222217564
82,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,48.6496172873392
83,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,50.5838474744819
84,O=C1C=CC2=C(C=CC=C2)O1,-28.16610337773018
85,C1=CCC=CC1,38.55066949481538
86,C1CCCCC1,31.062074791873258
87,OC1CCCCC1,30.157027627549013
88,O=C1CCCCC1,33.381234979019865
89,C1=CCCCC1,34.94609214334422
90,C1CCCC1,30.5867162848481
91,C1=CCCC1,34.402483636319154
92,ClC1=C(Cl)C(Cl)=C(C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-32.540335057852786
93,ClC1=C(Cl)C(Cl)=C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-32.7389422221779
94,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,7.141149935857754
95,C1=CC=C2C(=C1)OC1=CC=CC=C12,-52.94856356487611
96,C1=CC=C2OC3=CC=CC=C3OC2=C1,-40.3988422221762
97,C1=CC=C2C(=C1)SC1=CC=CC=C12,-51.79344356487623
98,BrC1=CC=CC=C1Br,-3.3538792362267316
99,BrC1=CC=CC(Br)=C1,-3.377839236226727
100,BrC1=CC=C(Br)C=C1,-3.3828592362267784
101,BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,-36.93667505785098
102,BrCCBr,31.091673599447873
103,BrC=CBr,35.088280950919014
104,BrCBr,30.672955092422733
105,BrCCCBr,31.66324210647295
106,CC(Br)CBr,31.569872106473014
107,CCCCOCCCC,31.22199747727558
108,CCCCC(=O)CCCC,34.5254533357713
109,CC(Cl)C(C)(C)Cl,30.856359120524047
110,OC(CCl)CCl,29.263404942148412
111,COC1=CC=CC(Cl)=C1Cl,-4.815337893526333
112,COC1=C(Cl)C=CC=C1Cl,-4.7969678935265705
113,ClC1=CC=CC=C1Cl,-4.8602992362268935
114,ClC1=CC=CC(Cl)=C1,-4.922069236226925
115,ClC1=CC=C(Cl)C=C1,-4.92637923622695
116,ClC1=CC=C(C2=CC=CC=C2)C(Cl)=C1,-38.478645057850954
117,ClC1=CC=C(C2=CC=C(Cl)C=C2)C=C1,-38.48554505785083
118,ClC1=CC=CC=C1C1=CC=CC=C1Cl,-38.57338505785144
119,ClC1=CC=C(Cl)C(C2=CC=CC=C2)=C1,-38.47891505785144
120,ClC1=CC=C(C2=C(Cl)C=CC=C2)C=C1,-38.522345057851155
121,ClC1=CC=CC(C2=CC(Cl)=CC=C2)=C1,-38.47223505785101
122,ClC1=CC=C(C2=CC=CC=C2)C=C1Cl,-38.375525057851206
123,ClC1=CC=CC(Cl)=C1C1=CC=CC=C1,-38.52038505785109
124,CCCC(Cl)Cl,30.774920613498743
125,CC(Cl)C(C)Cl,30.455690613498682
126,ClC1=CC=C2OC3=CC=C(Cl)C=C3C2=C1,-51.652843564876505
127,ClC1=CC=C2OC3=CC(Cl)=CC=C3OC2=C1,-39.074622222176714
128,ClC1=CC=C2OC3=CC=C(Cl)C=C3OC2=C1,-39.072882222176986
129,FC(F)(Cl)Cl,27.904685092422927
130,ClC1=CC=CC(Cl)=C1OC1=CC=CC=C1,-38.84885222217622
131,ClC1=CC=C(OC2=C(Cl)C=CC=C2)C=C1,-38.969072222176464
132,CC(Cl)Cl,29.64950359944784
133,ClCCCl,29.72757359944787
134,C=C(Cl)Cl,33.74477095091886
135,ClC=CCl,33.74886095091888
136,ClC(Cl)COCC(Cl)Cl,32.09633344917379
137,ClCCl,29.442365092422722
138,ClCCCCl,30.201852106472785
139,CC(Cl)CCl,30.09669210647283
140,COC1=CC(Cl)=C(Cl)C=C1OC,-4.692286550826239
141,CCOCCOCC,29.586583298899626
142,CCOC(C)OCC,29.237283298899754
143,CCC1=CC=C(CC)C=C1,-4.210205208125387
144,CCOCC,28.93532344917297
145,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-0.10353214843351566
146,IC1=CC=C(I)C=C1,-2.274379236226686
147,IC=CI,36.18468095091892
148,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,2.178001879667363
149,CC(C)OC(C)C,29.83199046322433
150,CC(C)C(=O)C(C)C,33.39095632172072
151,COC1=CC=C(OC)C(C=O)=C1,-2.873627856654693
152,COCOC,27.993607777822945
153,CCC(C)(C)CO,29.768000463224453
154,CC(C)(C)CCO,29.740120463224358
155,CCCC(C)(C)CO,30.406228970249856
156,CC(C)CC(C)CO,30.310898970249752
157,CC(C)(C)CCCO,30.22164897024976
158,CCCC(C)(C)CO,30.25110897024973
159,CC(O)C(C)(C)C,29.483370463224347
160,CC(C)C(C)(C)O,29.443850463224322
161,CC(C)CC(C)(C)O,30.004448970249925
162,CCC(C)C(C)(C)O,30.03979897024982
163,CCC(O)C(C)(C)C,30.188958970249757
164,CC(C)C(O)C(C)C,30.115168970250068
165,CCC(C)(O)C(C)C,30.07694897024993
166,CC(=O)N(C)C,29.656226471994174
167,CC1=CC=CC=C1C,-5.378992222177217
168,CC1=CC=CC(C)=C1,-5.423512222177109
169,CC1=CC=C(C)C=C1,-5.4107222221768865
170,CCC(C)(C)C,30.46782762754819
171,CC(C)C(C)CO,29.755350463224318
172,CC1CCCCC1C,32.22490180592385
173,CC1=C2C=CC=CC2=C(C)C=C1,-31.982206550825723
174,CC(C)CC(C)C,31.16255613457325
175,COC(=O)C1=CC=CC=C1C(=O)OC,-1.0358891624836133
176,COC(=O)C1=CC=C(C(=O)OC)C=C1,-1.1898391624839633
177,C=CC=C(C)C=CC=CC,47.76466106153411
178,C1=CC=C(OC2=CC=CC=C2)C=C1,-40.201942222175816
179,C1=CC=C(CC2=CC=CC=C2)C=C1,-39.13021655082538
180,CCCOCCC,30.037340463224282
181,CCCCCCC=O,33.737136321720726
182,ClCC1CO1,30.693622106472866
183,CCOC1=CC=C(C=O)C=C1OC,-2.424479349629678
184,CCOC1=CC(C=O)=CC=C1O,-3.390517856654583
185,CCC(CC)CO,29.756490463224424
186,CCCCC(CC)CO,30.91408747727536
187,CCC1=CC=CC=C1C,-4.7613437151505735
188,CCC(C)(C)O,28.84087195619817
189,CCC(O)(CC)CC,30.16479897024982
190,CCC1=CC=C(C)C=C1,-4.810003715150501
191,CCOC(C)=O,30.507733636319777
192,C=CC(=O)OCC,35.18950949481581
193,CCOC(=O)C1=CC=CC=C1,-3.2656406923300096
194,CCCC(=O)OCC,31.67607065037066
195,CCCCCCCC(=O)OCC,34.07309467847199
196,ClCCCl,29.735963599447715
197,OCCO,26.61705927079798
198,CCOC=O,30.269615129293868
199,CCCCCCC(=O)OCC,33.54773617144674
200,CCOC(C)C,29.320081956198123
201,CCCCCCCCC(=O)OCC,34.65393318549718
202,CCOC(=O)CC,31.108132143345173
203,CCCOCC,29.461261956198186
204,CCCCC(=O)OCC,32.276979157395914
205,C=COCC,32.62203080064414
206,C1=CC=C2C(=C1)C1=CC=CC3=CC=CC2=C31,-65.52615222217605
207,C1=CC2=C(C=C1)C1=C(C=CC=C1)C2,-38.65917938650074
208,FC1=CC=C(I)C=C1,-4.81856923622675
209,FC1=CC=CC=C1,-6.796489236226563
210,C1=COC=C1,0.6059750924227885
211,O=CC1=CC=CO1,3.8665737865945857
212,ClC1=CC(Cl)=C(Cl)C=C1C1=C(Cl)C=C(Cl)C(Cl)=C1Cl,-34.968305057852064
213,ClC1=CC=C(C2=C(Cl)C=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-34.92191505785209
214,ClC1=CC(Cl)=C(Cl)C=C1C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,-34.96352505785231
215,ClC1=C(Cl)C(Cl)=C2OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3C2=C1,-47.69191356487811
216,ClC1=C(Cl)C(Cl)=C2OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3OC2=C1,-34.97505222217774
217,ClC1=CC=C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C=C1Cl,-35.07146222217695
218,ClC1=CC=C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-35.239022222177255
219,ClC1=CC(Cl)=C(Cl)C=C1OC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,-34.94849222217749
220,ClC1=CC=C(OC2=C(Cl)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C1Cl,-35.24390222217676
221,ClC1=CC(Cl)=C(Cl)C=C1OC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,-35.28723222217717
222,CCCCCCC,31.133126134573203
223,CCCCCCCO,30.273198970249894
224,CCCCCC(C)O,30.084228970249967
225,CCCCC(O)CC,30.171928970250022
226,CCCC(O)CCC,30.13298897024987
227,CC=CCCCC,34.90091348604432
228,C#CCCCCC,-18.076626824115337
229,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,42.026385316439985
230,ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,-1.6940192362269926
231,ClC1=CC(Cl)=C(Cl)C(C2=CC(Cl)=CC(Cl)=C2Cl)=C1,-35.68338505785201
232,ClC1=C(Cl)C(C2=C(Cl)C=CC(Cl)=C2Cl)=C(Cl)C=C1,-35.81807505785187
233,ClC1=CC(C2=C(Cl)C(Cl)=CC(Cl)=C2)=C(Cl)C(Cl)=C1,-35.69390505785182
234,ClC1=CC(Cl)=C(C2=C(Cl)C=C(Cl)C=C2Cl)C(Cl)=C1,-35.930425057851735
235,ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-35.605485057851794
236,ClC1=C(Cl)C(C2=CC(Cl)=C(Cl)C(Cl)=C2Cl)=CC=C1,-35.56755505785226
237,ClC1=CC=C(C2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1,-35.63098505785199
238,ClC1=CC=C(Cl)C(C2=CC(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-35.63565505785179
239,ClC1=CC=C(Cl)C(C2=C(Cl)C(Cl)=CC(Cl)=C2Cl)=C1,-35.73258505785195
240,ClC1=CC=C(C2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C=C1Cl,-35.51869505785194
241,ClC1=CC=C(C2=C(Cl)C=C(Cl)C(Cl)=C2Cl)C=C1Cl,-35.615405057851746
242,ClC1=CC(Cl)=C(Cl)C(C2=CC=CC(Cl)=C2Cl)=C1Cl,-35.67406505785189
243,ClC1=C(Cl)C(Cl)=C2OC3=CC(Cl)=C(Cl)C(Cl)=C3C2=C1,-48.559473564877806
244,ClC1=C(Cl)C=C2C(=C1)OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C21,-48.5457435648768
245,ClC1=C(Cl)C=C2OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3OC2=C1,-35.83078222217749
246,ClC1=CC=C(OC2=CC=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-36.027802222177115
247,ClC1=CC(Cl)=C(OC2=CC=C(Cl)C(Cl)=C2Cl)C(Cl)=C1,-36.066702222177156
248,ClC1=CC(Cl)=C(Cl)C=C1OC1=CC=C(Cl)C(Cl)=C1Cl,-36.07191222217739
249,ClC1=CC(Cl)=C(Cl)C=C1OC1=CC(Cl)=C(Cl)C=C1Cl,-36.11059222217706
250,ClC1=CC(Cl)=C(OC2=CC(Cl)=C(Cl)C=C2Cl)C(Cl)=C1,-36.10705222217733
251,ClC1=CC(Cl)=C(Cl)C=C1OC1=CC(Cl)=C(Cl)C(Cl)=C1,-36.00549222217681
252,ClC1=CC(Cl)=C(OC2=C(Cl)C(Cl)=C(Cl)C=C2)C=C1Cl,-35.959832222177496
253,ClC1=CC=C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C=C1Cl,-35.94252222217689
254,ClC1=CC=C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C=C1,-35.81338222217687
255,ClC(Cl)(Cl)C(Cl)(Cl)Cl,33.36094359944822
256,C=CCCC=C,38.33887233049026
257,CCCCCC,30.51948762754816
258,CCCCCCO,29.791500463224452
259,CCCCC(C)O,29.575130463224156
260,CCCC(O)CC,29.50777046322436
261,C=CCCCC,34.46554497901937
262,CCCCCCOC(C)=O,32.92230766442111
263,CCCCCCC1=CC=CC=C1,-2.8552481940747896
264,C#CCCCC,-18.630155331140372
265,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,47.470630123009585
266,O=CC1=CC=C(O)C=C1,-3.9724877063803063
267,CC(=O)C1CCC2C3CCC4=CC(=O)CC(O)C4(C)C3CCC12C,48.8741144516637
268,C1=CC2=C(C=C1)CCC2,-4.117366550825764
269,IC1=CC=CC=C1,-4.250619236226989
270,CCCCI,31.316530613497946
271,CCI,30.130753599447885
272,CI,29.58186509242278
273,CCCI,30.705502106472892
274,CC(C)I,30.654282106472948
275,CC(=O)OCC(C)C,31.644090650370458
276,CC(C)COC=O,31.46422214334541
277,CC(C)CCO,29.082551956198017
278,CC(=O)OC(C)C,31.006422143344807
279,CC1=CC=C(C(C)C)C=C1,-4.170715208125529
280,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,42.398697738162184
281,CCOC(=O)CC(=O)OCC,33.64032218021684
282,CC1CCC(C(C)C)C(O)C1,32.74314165565039
283,CCCC(C)(COC(N)=O)COC(N)=O,30.3942305369674
284,C,27.583335092422793
285,COC1=CC=C(C=O)C=C1,-3.1267291993550117
286,COC1=CC=CC=C1,-6.221597893526308
287,COC1=CC=C(C(C2=CC=C(OC)C=C2)C(Cl)(Cl)Cl)C=C1,-36.34532535840094
288,C=CC(=C)C,37.6033038234653
289,CCC(C)CO,29.220141956198063
290,CCCC(C)CO,29.784390463224454
291,CC(C)CCCO,29.79395046322442
292,C=CCC(C)C,34.43722497901925
293,CC(C)C(C)O,29.032581956197987
294,CCCCC(C)C(C)O,30.753227477275388
295,CCCCCC(C)(C)O,30.636947477275427
296,CC(C)CCC(C)O,30.078898970249753
297,CCCCC(C)(C)O,30.018928970249988
298,CC(C)CC(C)O,29.533180463224326
299,CCCC(C)(C)O,29.42460046322425
300,CCC(C)C(C)O,29.620630463224316
301,CCCCC(C)(O)CC,30.68909747727541
302,CCCC(C)(O)CC,30.11671897025002
303,CCC(O)C(C)C,29.637490463224495
304,CCC(C)(O)CC,29.48867046322438
305,COC(C)=O,30.069565129294062
306,C=CC(=O)OC,34.771430987790744
307,CC1=C2C=CC=CC2=CC2=CC=CC=C21,-58.84540938650031
308,COC(=O)C1=CC=CC=C1,-3.7075391993551676
309,CBr,29.09900509242282
310,CCCOC,29.01012344917296
311,CCCCC(C)=O,32.74031781469506
312,CCCC(=O)OC,31.237092143344952
313,CCCCCCCC(=O)OC,33.608236171446094
314,CCl,28.50244509242281
315,CC1=CC=C2C=C3C4=CC=CC=C4C=CC3=C3CCC1=C23,-84.04163953677546
316,CC1CCCCC1,31.753573298898303
317,CC1=CCCCC1,35.19754065036943
318,CC1CCCC1,31.120704791873138
319,CCC(C)=O,31.59679080064408
320,CC1=CC=CC2=C1CC1=C2C=CC=C1,-38.25336087947541
321,COC=O,29.84183662226898
322,CCCCCCCC(C)=O,34.54043333577148
323,CCCCCCC(C)=O,33.93866482874617
324,CI,29.581875092422756
325,CC(=O)CC(C)C,32.71761781469509
326,COC(C)C,28.852773449173
327,CN=C=S,34.44957680941516
328,C=C(C)C(=O)OC,35.144219494816
329,CC1=C2C=CC=CC2=CC=C1,-32.42315505785079
330,CC1=CC=C2C=CC=CC2=C1,-32.45593505785078
331,CCCC(C)C,30.517387627548118
332,CCC(C)CC,30.51526762754824
333,CCCCCC(C)=O,33.34600632172075
334,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,51.83658598150197
335,CC(C)CO,28.499963449173023
336,CCC(=O)OC,30.671813636320017
337,CCCOC,28.9464834491731
338,CCCC(C)=O,32.1544693076691
339,COC(C)(C)C,29.29764195619829
340,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,46.14256575749357
341,CC1CCCO1,29.843389120523128
342,CCCCC(=O)OC,31.850660650370514
343,CCCCCCCCCCCCCCO,34.4718485194274
344,C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,-85.92431222217533
345,C1=CC=C2C=CC=CC2=C1,-32.84486356487622
346,COC1=CC=CC=C1[N+](=O)[O-],-3.930449199355351
347,COC1=CC=C(C=C1)[N+](=O)[O-],-4.141039199355035
348,C1=CC=C(C=C1)[N+](=O)[O-],-4.024970542055399
349,CC[N+](=O)[O-],30.3441122936189
350,C[N+](=O)[O-],29.79382378659398
351,CCC[N+](=O)[O-],30.918090800645054
352,CCC(C)[N+](=O)[O-],31.486039307670083
353,CC1=CC(=CC=C1)[N+](=O)[O-],-3.652042035030064
354,CC1=CC=CC=C1[N+](=O)[O-],-3.618602035030122
355,ClC1=C(Cl)C(Cl)=C(Cl)C(C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-33.27841505785243
356,ClC1=CC(Cl)=C(Cl)C(C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1Cl,-33.38598505785298
357,C=CCCCCCCC,36.22777050009638
358,C#CCCCCCCC,-16.851609810063508
359,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-3.332727201195837
360,ClC1=C(Cl)C(Cl)=C(Cl)C(C2=CC(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-34.0196450578525
361,ClC1=CC(Cl)=C(Cl)C(C2=C(Cl)C(Cl)=CC(Cl)=C2Cl)=C1Cl,-34.23234505785254
362,ClC1=C(Cl)C(Cl)=C2C(=C1Cl)OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C12,-46.79009356487809
363,ClC1=C(Cl)C(Cl)=C2OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3OC2=C1Cl,-34.10463222217801
364,ClC1=CC(Cl)=C(Cl)C=C1OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,-34.26295222217709
365,ClC1=C(Cl)C(Cl)=C(Cl)C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-34.33126222217767
366,ClC1=CC(Cl)=C(Cl)C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)=C1Cl,-34.448932222177305
367,FC1(F)C(F)(F)C(F)(F)C1(F)F,25.955007777821947
368,CCCCCCCC,31.738974641599256
369,CCCCCCCCO,30.89030747727537
370,CCCCCCC(C)O,30.692637477275355
371,C=CCCCCCC,35.64839199307001
372,C#CCCCCCC,-17.474518317090045
373,CCCCCCCCC=O,34.83841333577152
374,ClC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,-2.5483092362267428
375,ClC1=CC=CC=C1C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,-36.30538505785138
376,ClC1=CC=C(Cl)C(C2=CC=C(Cl)C(Cl)=C2Cl)=C1,-36.41118505785167
377,ClC1=C(Cl)C(Cl)=C(C2=CC=CC=C2)C(Cl)=C1Cl,-36.151315057851335
378,ClC1=CC=CC=C1C1=C(Cl)C=C(Cl)C(Cl)=C1Cl,-36.418255057851326
379,ClC1=CC(Cl)=C(C2=C(Cl)C=CC=C2Cl)C(Cl)=C1,-36.63995505785182
380,ClC1=CC=C(C2=CC=CC(Cl)=C2Cl)C(Cl)=C1Cl,-36.356155057851666
381,ClC1=CC=C(C2=CC(Cl)=C(Cl)C=C2Cl)C=C1Cl,-36.350855057851874
382,ClC1=C(Cl)C=C2C(=C1)OC1=C(Cl)C(Cl)=C(Cl)C=C21,-49.300293564877336
383,ClC1=CC=C2OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3OC2=C1,-36.60780222217704
384,ClC1=CC=C(OC2=CC=C(Cl)C(Cl)=C2Cl)C(Cl)=C1,-36.84370222217672
385,ClC1=CC=C(OC2=CC=C(Cl)C(Cl)=C2Cl)C=C1Cl,-36.60568222217694
386,ClC(Cl)C(Cl)(Cl)Cl,32.422613599447814
387,OCC(CO)(CO)CO,26.68687046322465
388,CC1=CC(C)=C(C)C(C)=C1C,-3.9870767010999515
389,CCCCC,29.94525912052309
390,CC(C)C1(C)CCCC(O)C1,32.55080165565056
391,CC(C)C1C(C)CCCC1O,32.71111165565077
392,CC1CCCC(O)(C(C)C)C1,32.316021655650786
393,C=CCCC,33.910376471994276
394,CC=CCC,33.65637647199425
395,CCCCCC1=CC=CC=C1,-3.4590167010998556
396,C#CCCC,-19.248863838165583
397,C1=CC2=CC=CC3=C2C(=C1)C1=CC=CC2=C1C3=CC=C2,-101.60326222217623
398,CCOC1=CC=C(NC(C)=O)C=C1,-4.768036513954215
399,C1=CC=C2C(=C1)C=CC1=CC=CC=C12,-59.56884789352611
400,OCCOC1=CC=CC=C1,-6.557236550825692
401,CCCCC1C(=O)N(C2=CC=CC=C2)N(C2=CC=CC=C2)C1=O,-33.69465662735868
402,CC(O)C1=CC=CC=C1,-6.106349386500668
403,OCC1=CC=CC=C1,-6.56344789352633
404,NC(=O)C1=CC=CC=C1C(N)=O,-5.409340505183607
405,N#CC1=CC=CC=C1C#N,-109.37819679685367
406,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,50.8992074744815
407,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,49.968351615988894
408,CCC,28.827522106472905
409,CCC=O,31.435452293619065
410,CCC#N,-23.441895180865657
411,CCCOC(C)=O,31.128622143345268
412,CCCC1=CC=CC=C1,-4.6290137151506485
413,CCCOC(=O)C1=CC=CC=C1,-2.691592185304259
414,CCCOC(=O)CCC,32.299229157395445
415,CC1CO1,29.88072210647286
416,CCCOC=O,30.84311363632
417,CCCOC(C)C,29.950680463224344
418,CCC(N)=O,28.62896796496908
419,C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2=C43,-75.05859789352607
420,O=C1C=CC(=O)C=C1,43.66156986910791
421,C=CC1=CC=CC=C1,-1.2463248707059051
422,C1=CC=C(C2CO2)C=C1,-4.026612222176041
423,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,45.328727250469
424,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,45.364297250468525
425,BrC1=CC=C(Br)C(C2=CC(Br)=CC=C2Br)=C1,-34.041755057851034
426,BrC(Br)C(Br)Br,34.21800359944781
427,BrC(Br)(Br)Br,33.871335092422775
428,COC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,-3.306047893526369
429,COC1=C(Cl)C(Cl)=C(Cl)C=C1Cl,-3.2363178935262056
430,ClC1=CC=C(Cl)C(Cl)=C1Cl,-3.344459236226868
431,ClC1=CC(Cl)=C(Cl)C(Cl)=C1,-3.3905092362270253
432,ClC1=CC(Cl)=C(Cl)C=C1Cl,-3.3883592362269894
433,CC1=C(Cl)C(CC2=C(Cl)C=CC=C2Cl)=CC=C1Cl,-36.43987804380106
